SceneNameSaveFile,SceneNameUnityInternal,ID,Value,Mutator,IsSemiPersistent,Category
Library_04,Library_04,Song Scholar Acolyte (8),FALSE,None,TRUE,persistentBool
Library_04,Library_04,Song Scholar Acolyte (9),FALSE,None,TRUE,persistentBool
Library_04,Library_04,Song Scholar Acolyte (10),FALSE,None,TRUE,persistentBool
Library_04,Library_04,Song Scholar Acolyte (11),FALSE,None,TRUE,persistentBool
Library_04,Library_04,Song Scholar Acolyte (12),FALSE,None,TRUE,persistentBool
Library_04,Library_04,Song Scholar Acolyte (13),FALSE,None,TRUE,persistentBool
Library_04,Library_04,Song Scholar Acolyte (14),FALSE,None,TRUE,persistentBool
Library_04,Library_04,Song Scholar Acolyte (15),FALSE,None,TRUE,persistentBool
Library_04,Library_04,Top Shortcut,FALSE,None,FALSE,persistentBool
Library_04,Library_04,Song_lever_side,FALSE,None,FALSE,persistentBool
Library_04,Library_04,Song_lever_side (1),FALSE,None,FALSE,persistentBool
Library_04,Library_04,Scholar,FALSE,None,TRUE,persistentBool
Library_04,Library_04,Lightbearer (1),FALSE,None,TRUE,persistentBool
Library_04,Library_04,Scholar (1),FALSE,None,TRUE,persistentBool
Library_04,Library_04,attic_ladder,FALSE,None,FALSE,persistentBool
Library_04,Library_04,Remasker New Sharp,FALSE,None,FALSE,persistentBool
Library_04,Library_04,Remasker New,FALSE,None,FALSE,persistentBool
Library_04,Library_04,Lightbearer (3),FALSE,None,TRUE,persistentBool
Library_04,Library_04,Lightbearer (2),FALSE,None,TRUE,persistentBool
Library_04,Library_04,Scrollkeeper,FALSE,None,TRUE,persistentBool
Library_04,Library_04,Black_Thread_Core_Citadel,FALSE,None,FALSE,persistentBool
Library_04,Library_04,Black_Thread_Core_Citadel (1),FALSE,None,FALSE,persistentBool
Library_04,Library_04,Lightbearer (4),FALSE,None,TRUE,persistentBool
Library_05,Library_05,library_glass_heart_piece,FALSE,None,FALSE,persistentBool
Library_05,Library_05,Heart Piece,FALSE,None,FALSE,persistentBool
Library_05,Library_05,attic_ladder,FALSE,None,FALSE,persistentBool
Library_05,Library_05,Remasker New Sharp Ultra,FALSE,None,FALSE,persistentBool
Library_05,Library_05,Remasker New,FALSE,None,FALSE,persistentBool
Library_06,Library_06,Song Scholar Acolyte,FALSE,None,TRUE,persistentBool
Library_06,Library_06,Song Scholar Acolyte (1),FALSE,None,TRUE,persistentBool
Library_06,Library_06,Song Scholar Acolyte (3),FALSE,None,TRUE,persistentBool
Library_06,Library_06,Song Scholar Acolyte (4),FALSE,None,TRUE,persistentBool
Library_06,Library_06,Song Scholar Acolyte (5),FALSE,None,TRUE,persistentBool
Library_06,Library_06,Scholar,FALSE,None,TRUE,persistentBool
Library_06,Library_06,Scrollkeeper,FALSE,None,TRUE,persistentBool
Library_06,Library_06,Remasker New,FALSE,None,FALSE,persistentBool
Library_06,Library_06,Black_Thread_Core_Citadel,FALSE,None,FALSE,persistentBool
Library_07,Library_07,slide_gate_ring,FALSE,None,FALSE,persistentBool
Library_07,Library_07,Plate,FALSE,None,FALSE,persistentBool
Library_07,Library_07,understore propeller,FALSE,None,FALSE,persistentBool
Library_07,Library_07,GG_Breakable_Junk_Pile_gold (1),FALSE,None,FALSE,persistentBool
Library_07,Library_07,GG_Breakable_Junk_Pile_gold,FALSE,None,FALSE,persistentBool
Library_07,Library_07,Remasker New (1),FALSE,None,FALSE,persistentBool
Library_07,Library_07,Remasker New,FALSE,None,FALSE,persistentBool
Library_08,Library_08,Collapser Small,FALSE,None,FALSE,persistentBool
Library_08,Library_08,Collectable Item Pickup,FALSE,None,FALSE,persistentBool
Library_08,Library_08,Remasker New,FALSE,None,FALSE,persistentBool
Library_08,Library_08,Remasker New Inverted,FALSE,None,FALSE,persistentBool
Library_08,Library_08,Remasker New (2),FALSE,None,FALSE,persistentBool
Library_09,Library_09,Song_lever_side,FALSE,None,FALSE,persistentBool
Library_09,Library_09,Remasker New Sharp (3),FALSE,None,FALSE,persistentBool
Library_09,Library_09,Remasker New Sharp,FALSE,None,FALSE,persistentBool
Library_09,Library_09,Remasker New Sharp (1),FALSE,None,FALSE,persistentBool
Library_09,Library_09,Collectable Item Pickup (1),FALSE,None,FALSE,persistentBool
Library_09,Library_09,Song Pilgrim 03,FALSE,None,TRUE,persistentBool
Library_09,Library_09,Song Pilgrim 03 (1),FALSE,None,TRUE,persistentBool
Library_09,Library_09,Song Reed,FALSE,None,TRUE,persistentBool
Library_09,Library_09,Pilgrim 03 Song,FALSE,None,TRUE,persistentBool
Library_09,Library_09,Song Pilgrim 03,FALSE,None,TRUE,persistentBool
Library_10,Library_10,Breakable Wall,FALSE,None,FALSE,persistentBool
Library_10,Library_10,thread_memory,FALSE,None,FALSE,persistentBool
Library_10,Library_10,Silkfly Ambient Perched (1),FALSE,None,FALSE,persistentBool
Library_10,Library_10,Silkfly Ambient Perched,FALSE,None,FALSE,persistentBool
Library_10,Library_10,Hornet_pressure_plate_small_persistent,FALSE,None,FALSE,persistentBool
Library_10,Library_10,Remasker New,FALSE,None,FALSE,persistentBool
Library_10,Library_10,Remasker New (1),FALSE,None,FALSE,persistentBool
Library_10,Library_10,Tension Tone Single,FALSE,None,FALSE,persistentBool
Library_11,Library_11,Remasker New - Right,FALSE,None,FALSE,persistentBool
Library_11,Library_11,Remasker New - Left,FALSE,None,FALSE,persistentBool
Library_11,Library_11,Remasker New - Centre,FALSE,None,FALSE,persistentBool
Library_11,Library_11,Remasker New,FALSE,None,FALSE,persistentBool
Library_11,Library_11,Understore Big Plate Gate,FALSE,None,FALSE,persistentBool
Library_11b,Library_11b,Remasker New Sharp,FALSE,None,FALSE,persistentBool
Library_11b,Library_11b,Barrel Plat Lift Thin,FALSE,None,FALSE,persistentBool
Library_11b,Library_11b,Barrel Plat Lift (2),FALSE,None,FALSE,persistentBool
Library_11b,Library_11b,Barrel Plat Lift Thin (1),FALSE,None,FALSE,persistentBool
Library_11b,Library_11b,Barrel Plat Lift Thin (3),FALSE,None,FALSE,persistentBool
Library_11b,Library_11b,Barrel Plat Lift Thin (4),FALSE,None,FALSE,persistentBool
Library_11b,Library_11b,Barrel Plat Lift Thin (5),FALSE,None,FALSE,persistentBool
Library_11b,Library_11b,Memory Orb Challenge (1),FALSE,None,FALSE,persistentBool
Library_11b,Library_11b,Needolin Memory,FALSE,None,FALSE,persistentBool
Library_11b,Library_11b,Barrel Plat Lift Thin (1),FALSE,None,FALSE,persistentBool
Library_11,Library_11b,Understore Big Plate Gate,FALSE,None,FALSE,persistentBool
Library_11b,Library_11b,Plug_Gate,FALSE,None,FALSE,persistentBool
Library_11b,Library_11b,Barrel Plat Lift (1),FALSE,None,FALSE,persistentBool
Library_11b,Library_11b,Secret Mask New,FALSE,None,FALSE,persistentBool
Library_11b,Library_11b,Barrel Plat Lift (2),FALSE,None,FALSE,persistentBool
Library_11b,Library_11b,Barrel Plat Lift (3),FALSE,None,FALSE,persistentBool
Library_11b,Library_11b,Barrel Plat Lift (4),FALSE,None,FALSE,persistentBool
Library_11b,Library_11b,Understore Thrower (2),FALSE,None,TRUE,persistentBool
Library_11b,Library_11b,Understore Thrower (1),FALSE,None,TRUE,persistentBool
Library_11b,Library_11b,Understore Poker (1),FALSE,None,TRUE,persistentBool
Library_11b,Library_11b,Silk Spool,FALSE,None,FALSE,persistentBool
Library_11b,Library_11b,plank_wall_cluster_metal (1),FALSE,None,FALSE,persistentBool
Library_12,Library_12,One Way Wall,FALSE,None,FALSE,persistentBool
Library_12,Library_12,Remasker,FALSE,None,FALSE,persistentBool
Library_12,Library_12,Remasker (1),FALSE,None,FALSE,persistentBool
Library_12,Library_12,Remasker New Sharp,FALSE,None,FALSE,persistentBool
Library_12,Library_12,Remasker New Sharp (1),FALSE,None,FALSE,persistentBool
Library_12,Library_12,Collectable Item Pickup,FALSE,None,FALSE,persistentBool
Library_12,Library_12,Remasker New,FALSE,None,FALSE,persistentBool
Library_12,Library_12,Remasker New (1),FALSE,None,FALSE,persistentBool
Library_12,Library_12,Plug_Gate,FALSE,None,FALSE,persistentBool
Library_12,Library_12,Remasker New Sharp,FALSE,None,FALSE,persistentBool
Library_12,Library_12,Remasker New Sharp (1),FALSE,None,FALSE,persistentBool
Library_12,Library_12,breakable blocker struts,FALSE,None,FALSE,persistentBool
Library_12b,Library_12b,thread_memory,FALSE,None,FALSE,persistentBool
Library_12b,Library_12b,Shell Shard 03 Persistent,FALSE,None,FALSE,persistentBool
Library_12b,Library_12b,Shell Shard 02 Persistent,FALSE,None,FALSE,persistentBool
Library_13,Library_13,Collectable Item Pickup,FALSE,None,FALSE,persistentBool
Library_13,Library_13,Collectable Item Pickup,FALSE,None,FALSE,persistentBool
Library_13,Library_13,Inverse Remasker,FALSE,None,FALSE,persistentBool
Library_13,Library_13,Song_Gate_small,FALSE,None,FALSE,persistentBool
Library_13,Library_13,Song_lever_side (1),FALSE,None,FALSE,persistentBool
Library_13,Library_13,Song_lever_side,FALSE,None,FALSE,persistentBool
Library_13,Library_13,Shell Shard 03 Persistent,FALSE,None,FALSE,persistentBool
Library_13,Library_13,Shell Shard 02 Persistent,FALSE,None,FALSE,persistentBool
Library_13,Library_13,Grouped Remasker,FALSE,None,FALSE,persistentBool
Library_13b,Library_13b,Collectable Item Pickup - Quill Red,FALSE,None,FALSE,persistentBool
Library_13b,Library_13b,Collectable Item Pickup - Quill Purple,FALSE,None,FALSE,persistentBool
Library_13b,Library_13b,Remasker New Sharp Ultra (1),FALSE,None,FALSE,persistentBool
Library_14,Library_14,Breakable Wall,FALSE,None,FALSE,persistentBool
Library_14,Library_14,Scholar,FALSE,None,TRUE,persistentBool
Library_14,Library_14,Scholar,FALSE,None,TRUE,persistentBool
Library_14,Library_14,Silk Grub Large Cocoon,FALSE,None,FALSE,persistentBool
Library_14,Library_14,Silk Grub Small Cocoon 1,FALSE,None,FALSE,persistentBool
Library_14,Library_14,Silk Grub Small Cocoon 2,FALSE,None,FALSE,persistentBool
Library_14,Library_14,Remasker New,FALSE,None,FALSE,persistentBool
Library_15,Library_15,Song Scholar Acolyte,FALSE,None,TRUE,persistentBool
Library_15,Library_15,Song Scholar Acolyte (1),FALSE,None,TRUE,persistentBool
Library_15,Library_15,Song Scholar Acolyte (2),FALSE,None,TRUE,persistentBool
Library_15,Library_15,Song Scholar Acolyte,FALSE,None,TRUE,persistentBool
Library_15,Library_15,Song Scholar Acolyte (2),FALSE,None,TRUE,persistentBool
Library_15,Library_15,Song Scholar Acolyte (3),FALSE,None,TRUE,persistentBool
Library_15,Library_15,Song_lever_side,FALSE,None,FALSE,persistentBool
Library_15,Library_15,Remasker New Sharp Ultra,FALSE,None,FALSE,persistentBool
Library_16,Library_16,Collectable Item Pickup,FALSE,None,FALSE,persistentBool
Memory_Ant_Queen,Memory_Ant_Queen,Col_Glow_Remasker,FALSE,None,FALSE,persistentBool
Memory_Ant_Queen,Memory_Ant_Queen,Bone Hunter,FALSE,None,TRUE,persistentBool
Memory_Ant_Queen,Memory_Ant_Queen,Bone Hunter Child,FALSE,None,TRUE,persistentBool
Memory_Ant_Queen,Memory_Ant_Queen,Bone Hunter Child (1),FALSE,None,TRUE,persistentBool
Memory_Ant_Queen,Memory_Ant_Queen,Bone Hunter Fly,FALSE,None,TRUE,persistentBool
Memory_Ant_Queen,Memory_Ant_Queen,Bone Hunter (1),FALSE,None,TRUE,persistentBool
Memory_Ant_Queen,Memory_Ant_Queen,door_wakeInMemory,FALSE,None,FALSE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Stalactite Group,FALSE,None,FALSE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Warrior,FALSE,None,FALSE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Warrior (1),FALSE,None,FALSE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Conch Shooter Heavy,FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Conch Shooter Heavy (1),FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Warrior (1),FALSE,None,FALSE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Hunter,FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Flyer,FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Warrior (1),FALSE,None,FALSE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Hunter,FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Conch Shooter Heavy,FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Conch Shooter Heavy (1),FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Remasker New Top,FALSE,None,FALSE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Warrior (1),FALSE,None,FALSE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Warrior,FALSE,None,FALSE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Conch Driller,FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Conch Driller (1),FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Conch Driller (2),FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Warrior,FALSE,None,FALSE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Warrior,FALSE,None,FALSE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Flyer,FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Warrior (1),FALSE,None,FALSE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Flyer,FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Hunter,FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Hunter (1),FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Warrior (1),FALSE,None,FALSE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Warrior,FALSE,None,FALSE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Warrior,FALSE,None,FALSE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Flyer,FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Conch Shooter Heavy,FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Conch Shooter Heavy (1),FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Flyer,FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Brawler,FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Brawler,FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Brawler (1),FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Conch Driller,FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Conch Driller (1),FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Hunter,FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Warrior,FALSE,None,FALSE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Warrior (1),FALSE,None,FALSE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Hunter,FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Hunter (1),FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Warrior,FALSE,None,FALSE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Flyer,FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Conch Driller (1),FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Conch Driller,FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Warrior,FALSE,None,FALSE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Warrior (1),FALSE,None,FALSE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Hunter,FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Brawler,FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Brawler,FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Warrior (1),FALSE,None,FALSE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Coral Flyer,FALSE,None,TRUE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,door_wakeInMemory,FALSE,None,FALSE,persistentBool
Memory_Coral_Tower,Memory_Coral_Tower,Remasker New (1),FALSE,None,FALSE,persistentBool
Memory_Needolin,Memory_Needolin,Reminder Needolin - Memory,FALSE,None,FALSE,persistentBool
Memory_Silk_Heart_BellBeast,Memory_Silk_Heart_BellBeast,glow_rim_Remasker,FALSE,None,FALSE,persistentBool
Memory_Silk_Heart_LaceTower,Memory_Silk_Heart_LaceTower,glow_rim_Remasker,FALSE,None,FALSE,persistentBool
Memory_Silk_Heart_WardBoss,Memory_Silk_Heart_WardBoss,glow_rim_Remasker,FALSE,None,FALSE,persistentBool
Mosstown_01,Mosstown_01,Geo Small Persistent (1),FALSE,None,FALSE,persistentBool
Mosstown_01,Mosstown_01,Geo Small Persistent,FALSE,None,FALSE,persistentBool
Mosstown_01,Mosstown_01,Geo Small Persistent (2),FALSE,None,FALSE,persistentBool
Mosstown_01,Mosstown_01,Geo Small Persistent (3),FALSE,None,FALSE,persistentBool
Mosstown_01,Mosstown_01,Trapdoor Lever,FALSE,None,FALSE,persistentBool
Mosstown_01,Mosstown_01,Remasker New (1),FALSE,None,FALSE,persistentBool
Mosstown_01,Mosstown_01,Pilgrim 01,FALSE,None,TRUE,persistentBool
Mosstown_01,Mosstown_01,Pilgrim 03 (1),FALSE,None,TRUE,persistentBool
Mosstown_01,Mosstown_01,Pilgrim Moss Spitter,FALSE,None,TRUE,persistentBool
Mosstown_01,Mosstown_01,Pilgrim Moss Spitter (1),FALSE,None,TRUE,persistentBool
Mosstown_01,Mosstown_01,Pilgrim Moss Spitter (2),FALSE,None,TRUE,persistentBool
Mosstown_01,Mosstown_01,Pilgrim Moss Spitter (3),FALSE,None,TRUE,persistentBool
Mosstown_02,Mosstown_02,Breakable Wall,FALSE,None,FALSE,persistentBool
Mosstown_02,Mosstown_02,Vine Platform,FALSE,None,FALSE,persistentBool
Mosstown_02,Mosstown_02,Pilgrim 03 (2),FALSE,None,TRUE,persistentBool
Mosstown_02,Mosstown_02,moss_bone_plaque,FALSE,None,FALSE,persistentBool
Mosstown_02,Mosstown_02,Remasker New Sharp,FALSE,None,FALSE,persistentBool
Mosstown_02,Mosstown_02,Silkfly Ambient,FALSE,None,FALSE,persistentBool
Mosstown_02,Mosstown_02,Silkfly Ambient (1),FALSE,None,FALSE,persistentBool
Mosstown_02,Mosstown_02,Silkfly Ambient (2),FALSE,None,FALSE,persistentBool
Mosstown_02,Mosstown_02,Collectable Item Pickup,FALSE,None,FALSE,persistentBool
Mosstown_02,Mosstown_02,Bone Lever 2,FALSE,None,FALSE,persistentBool
Mosstown_02,Mosstown_02,Pilgrim 01 (2),FALSE,None,TRUE,persistentBool
Mosstown_02,Mosstown_02,Reminder Silk Skill (1),FALSE,None,FALSE,persistentBool
Mosstown_02,Mosstown_02,Reminder Silk Skill,FALSE,None,FALSE,persistentBool
Mosstown_02,Mosstown_02,Thick Silk Vines,FALSE,None,FALSE,persistentBool
Mosstown_02,Mosstown_02,Pilgrim 01 (1),FALSE,None,TRUE,persistentBool
Mosstown_02,Mosstown_02,Pilgrim 03,FALSE,None,TRUE,persistentBool
Mosstown_02,Mosstown_02,Pilgrim 03 (1),FALSE,None,TRUE,persistentBool
Mosstown_02,Mosstown_02,Thick Silk Vines (1),FALSE,None,FALSE,persistentBool
Mosstown_02,Mosstown_02,Pilgrim 01 (3),FALSE,None,TRUE,persistentBool
Mosstown_02,Mosstown_02,Pilgrim Moss Spitter,FALSE,None,TRUE,persistentBool
Mosstown_02,Mosstown_02,Pilgrim Moss Spitter (1),FALSE,None,TRUE,persistentBool
Mosstown_02,Mosstown_02,Black_Thread_Core,FALSE,None,FALSE,persistentBool
Mosstown_02,Mosstown_02,Pilgrim Moss Spitter (2),FALSE,None,TRUE,persistentBool
Mosstown_02c,Mosstown_02c,Moss Creep NPC,FALSE,None,FALSE,persistentBool
Mosstown_03,Mosstown_03,Shellwood Twig Wall,FALSE,None,FALSE,persistentBool
Mosstown_03,Mosstown_03,craw_court_summons_pin,FALSE,None,FALSE,persistentBool
Organ_01,Organ_01,Hornet_cage_rect_lift_organ (1),FALSE,None,FALSE,persistentBool
Organ_01,Organ_01,thread_memory_tank,FALSE,None,FALSE,persistentBool
Organ_01,Organ_01,organ_lift_broken_drop,FALSE,None,FALSE,persistentBool
Organ_01,Organ_01,break_spool_side,FALSE,None,TRUE,persistentBool
Organ_01,Organ_01,break_spool_side (1),FALSE,None,TRUE,persistentBool
Organ_01,Organ_01,break_spool_side (2),FALSE,None,TRUE,persistentBool
Organ_01,Organ_01,Silk Grub Large Cocoon,FALSE,None,FALSE,persistentBool
Organ_01,Organ_01,Remasker New Sharp Ultra,FALSE,None,FALSE,persistentBool
Organ_01,Organ_01,Silk Grub Small Cocoon 1,FALSE,None,FALSE,persistentBool
Organ_01,Organ_01,Silk Grub Small Cocoon 2,FALSE,None,FALSE,persistentBool
Organ_01,Organ_01,break_spool_upright (8),FALSE,None,TRUE,persistentBool
Organ_01,Organ_01,break_spool_upright (12),FALSE,None,TRUE,persistentBool
Organ_01,Organ_01,break_spool_upright (15),FALSE,None,TRUE,persistentBool
Organ_01,Organ_01,break_spool_upright (10),FALSE,None,TRUE,persistentBool
Organ_01,Organ_01,break_spool_upright (21),FALSE,None,TRUE,persistentBool
Organ_01,Organ_01,break_spool_upright (16),FALSE,None,TRUE,persistentBool
Organ_01,Organ_01,break_spool_upright (1),FALSE,None,TRUE,persistentBool
Organ_01,Organ_01,break_spool_upright (13),FALSE,None,TRUE,persistentBool
Organ_01,Organ_01,break_spool_upright (23),FALSE,None,TRUE,persistentBool
Organ_01,Organ_01,break_spool_upright (20),FALSE,None,TRUE,persistentBool
Organ_01,Organ_01,break_spool_upright (19),FALSE,None,TRUE,persistentBool
Organ_01,Organ_01,break_spool_upright (5),FALSE,None,TRUE,persistentBool
Organ_01,Organ_01,break_spool_upright (11),FALSE,None,TRUE,persistentBool
Organ_01,Organ_01,break_spool_upright (14),FALSE,None,TRUE,persistentBool
Organ_01,Organ_01,break_spool_upright (22),FALSE,None,TRUE,persistentBool
Organ_01,Organ_01,break_spool_upright,FALSE,None,TRUE,persistentBool
Organ_01,Organ_01,break_spool_upright (2),FALSE,None,TRUE,persistentBool
Organ_01,Organ_01,break_spool_upright (4),FALSE,None,TRUE,persistentBool
Organ_01,Organ_01,break_spool_upright (9),FALSE,None,TRUE,persistentBool
Organ_01,Organ_01,break_spool_upright (17),FALSE,None,TRUE,persistentBool
Organ_01,Organ_01,Remasker New (1),FALSE,None,FALSE,persistentBool
Organ_01,Organ_01,Remasker New (3),FALSE,None,FALSE,persistentBool
Organ_01,Organ_01,Remasker New,FALSE,None,FALSE,persistentBool
Organ_01,Organ_01,Remasker New (2),FALSE,None,FALSE,persistentBool
Organ_01,Organ_01,Organ Webbed Bench,FALSE,None,FALSE,persistentBool
Organ_01,Organ_01,break_spool_upright (6),FALSE,None,TRUE,persistentBool
Organ_01,Organ_01,break_spool_upright (7),FALSE,None,TRUE,persistentBool
Peak_01,Peak_01,break_spool_side,FALSE,None,TRUE,persistentBool
Peak_01,Peak_01,One Way Wall Crystal,FALSE,None,FALSE,persistentBool
Peak_01,Peak_01,Remasker New (1),FALSE,None,FALSE,persistentBool
Peak_01,Peak_01,Remasker New,FALSE,None,FALSE,persistentBool
Peak_01,Peak_01,break_spool_upright,FALSE,None,TRUE,persistentBool
Peak_01,Peak_01,Geo Small Persistent,FALSE,None,FALSE,persistentBool
Peak_01,Peak_01,Geo Small Persistent (3),FALSE,None,FALSE,persistentBool
Peak_01,Peak_01,Geo Small Persistent (1),FALSE,None,FALSE,persistentBool
Peak_01,Peak_01,Geo Small Persistent (2),FALSE,None,FALSE,persistentBool
Peak_01,Peak_01,Silk Spool,FALSE,None,FALSE,persistentBool
Peak_01,Peak_01,Silkcatcher Plant Peak Variant (2),FALSE,None,TRUE,persistentBool
Peak_01,Peak_01,Silkcatcher Plant Peak Variant,FALSE,None,TRUE,persistentBool
Peak_02,Peak_02,Weaver Servitor Broken,FALSE,None,TRUE,persistentBool
Peak_02,Peak_02,Weaver Servitor Large,FALSE,None,TRUE,persistentBool
Peak_02,Peak_02,break_spool_upright_weaver,FALSE,None,TRUE,persistentBool
Peak_02,Peak_02,break_spool_upright_weaver (1),FALSE,None,TRUE,persistentBool
Peak_02,Peak_02,break_spool_upright_weaver (2),FALSE,None,TRUE,persistentBool
Peak_02,Peak_02,Crystal Break Chunk (11),FALSE,None,FALSE,persistentBool
Peak_02,Peak_02,Crystal Break Chunk (12),FALSE,None,FALSE,persistentBool
Peak_04,Peak_04,drop pillar_chunk (2),FALSE,None,FALSE,persistentBool
Peak_04,Peak_04,drop pillar_chunk (1),FALSE,None,FALSE,persistentBool
Peak_04c,Peak_04c,Heart Piece,FALSE,None,FALSE,persistentBool
Peak_04c,Peak_04c,One Way Wall Crystal,FALSE,None,FALSE,persistentBool
Peak_04d,Peak_04d,Weaver Servitor Large,FALSE,None,TRUE,persistentBool
Peak_04d,Peak_04d,junk_pile_break_peak,FALSE,None,FALSE,persistentBool
Peak_04d,Peak_04d,Remasker New Sharp Ultra,FALSE,None,FALSE,persistentBool
Peak_05,Peak_05,Song_lever_side,FALSE,None,FALSE,persistentBool
Slab_22,Peak_05,Remasker New(Clone),FALSE,None,FALSE,persistentBool
Slab_22,Peak_05,Remasker New(Clone),FALSE,None,FALSE,persistentBool
Peak_05c,Peak_05c,Remasker New Sharp Ultra,FALSE,None,FALSE,persistentBool
Peak_05c,Peak_05c,Crystal Break Chunk (7),FALSE,None,FALSE,persistentBool
Peak_05c,Peak_05c,Crystal Break Chunk (11),FALSE,None,FALSE,persistentBool
Peak_05c,Peak_05c,Crystal Break Chunk (6),FALSE,None,FALSE,persistentBool
Peak_05c,Peak_05c,Crystal Break Chunk (8),FALSE,None,FALSE,persistentBool
Peak_05c,Peak_05c,Crystal Break Chunk (10),FALSE,None,FALSE,persistentBool
Peak_05c,Peak_05c,Crystal Break Chunk (12),FALSE,None,FALSE,persistentBool
Peak_05c,Peak_05c,Crystal Break Chunk (9),FALSE,None,FALSE,persistentBool
Peak_05d,Peak_05d,Silkcatcher Plant Peak Variant,FALSE,None,TRUE,persistentBool
Peak_05e,Peak_05e,drop pillar_chunk,FALSE,None,FALSE,persistentBool
Peak_05e,Peak_05e,Remasker New Sharp,FALSE,None,FALSE,persistentBool
Peak_06,Peak_06,Heart Piece,FALSE,None,FALSE,persistentBool
Peak_06,Peak_06,Remasker New Sharp Ultra,FALSE,None,FALSE,persistentBool
Peak_06,Peak_06,charm_break_wall,FALSE,None,FALSE,persistentBool
Peak_07,Peak_07,Secret Mask New,FALSE,None,FALSE,persistentBool
